date,value,minValue,maxValue
2015-01-07 20:07:19,30,-nan(ind),-nan(ind)
2015-01-07 20:12:19,87.0588,-nan(ind),-nan(ind)
2015-01-07 20:17:19,86,-nan(ind),-nan(ind)
2015-01-07 20:22:19,84.5,-nan(ind),-nan(ind)
2015-01-07 20:27:19,642.625,-nan(ind),-nan(ind)
2015-01-07 20:32:19,642.625,-nan(ind),-nan(ind)
2015-01-07 20:37:19,641.188,-nan(ind),-nan(ind)
2015-01-07 20:42:19,576.071,-nan(ind),-nan(ind)
2015-01-07 20:47:19,577.571,-nan(ind),-nan(ind)
2015-01-07 20:52:19,504.813,-nan(ind),-nan(ind)
2015-01-07 20:57:19,228.588,-nan(ind),-nan(ind)
2015-01-07 21:02:19,241.188,-nan(ind),-nan(ind)
2015-01-07 21:07:19,257.267,-nan(ind),-nan(ind)
2015-01-07 21:12:19,939.375,-nan(ind),-nan(ind)
2015-01-07 21:17:19,940.75,-nan(ind),-nan(ind)
2015-01-07 21:22:19,974.938,-nan(ind),-nan(ind)
2015-01-07 21:27:19,393.867,-nan(ind),-nan(ind)
2015-01-07 21:32:19,370.875,-nan(ind),-nan(ind)
2015-01-07 21:37:19,369.938,-nan(ind),-nan(ind)
2015-01-07 21:42:19,348.176,-nan(ind),-nan(ind)
2015-01-07 21:47:19,445.353,-nan(ind),-nan(ind)
2015-01-07 21:52:19,398.368,-nan(ind),-nan(ind)
2015-01-07 21:57:19,358.118,-nan(ind),-nan(ind)
2015-01-07 22:02:19,359.647,-nan(ind),-nan(ind)
2015-01-07 22:07:19,358.294,-nan(ind),-nan(ind)
2015-01-07 22:12:19,132.368,-nan(ind),-nan(ind)
2015-01-07 22:17:19,46.4118,-nan(ind),-nan(ind)
2015-01-07 22:22:19,46.7647,-nan(ind),-nan(ind)
2015-01-07 22:27:19,624.688,-nan(ind),-nan(ind)
2015-01-07 22:32:19,587.941,-nan(ind),-nan(ind)
2015-01-07 22:37:19,624.313,-nan(ind),-nan(ind)
2015-01-07 22:42:19,96.2667,-nan(ind),-nan(ind)
2015-01-07 22:47:19,103.143,-nan(ind),-nan(ind)
2015-01-07 22:52:19,103.143,-nan(ind),-nan(ind)
2015-01-07 22:57:19,56.3846,-nan(ind),-nan(ind)
2015-01-07 23:02:19,50.6,-nan(ind),-nan(ind)
2015-01-07 23:07:19,122.412,-nan(ind),-nan(ind)
2015-01-07 23:12:19,665.833,-nan(ind),-nan(ind)
2015-01-07 23:17:19,665.833,-nan(ind),-nan(ind)
2015-01-07 23:22:19,601.579,-nan(ind),-nan(ind)
2015-01-07 23:27:19,89.375,-nan(ind),-nan(ind)
2015-01-07 23:32:19,95.3333,-nan(ind),-nan(ind)
2015-01-07 23:37:19,109.462,-nan(ind),-nan(ind)
2015-01-07 23:42:19,101.643,-nan(ind),-nan(ind)
2015-01-07 23:47:19,101.643,-nan(ind),-nan(ind)
2015-01-07 23:52:19,49,-nan(ind),-nan(ind)
2015-01-07 23:57:19,272.647,-nan(ind),-nan(ind)
2015-01-08 00:02:19,272.647,-nan(ind),-nan(ind)
2015-01-08 00:07:19,294.294,-nan(ind),-nan(ind)
2015-01-08 00:12:19,2094.44,-nan(ind),-nan(ind)
2015-01-08 00:17:19,1886.15,-nan(ind),-nan(ind)
2015-01-08 00:22:19,1867.5,-nan(ind),-nan(ind)
2015-01-08 00:27:19,2082.86,-nan(ind),-nan(ind)
2015-01-08 00:32:19,2300.89,-nan(ind),-nan(ind)
2015-01-08 00:37:19,2428.72,-nan(ind),-nan(ind)
2015-01-08 00:42:19,2387.94,-nan(ind),-nan(ind)
2015-01-08 00:47:19,2247.13,-nan(ind),-nan(ind)
2015-01-08 00:52:19,2106.69,-nan(ind),-nan(ind)
2015-01-08 00:57:19,2044.19,-nan(ind),-nan(ind)
2015-01-08 01:02:19,1923.94,-nan(ind),-nan(ind)
2015-01-08 01:07:19,1923.94,-nan(ind),-nan(ind)
2015-01-08 01:12:19,44.3125,-nan(ind),-nan(ind)
2015-01-08 01:17:19,41.7059,-nan(ind),-nan(ind)
2015-01-08 01:22:19,13,-nan(ind),-nan(ind)
2015-01-08 01:27:19,17,-nan(ind),-nan(ind)
2015-01-08 01:32:19,18.0625,-nan(ind),-nan(ind)
2015-01-08 01:37:19,17,-nan(ind),-nan(ind)
2015-01-08 01:42:19,535.765,-nan(ind),-nan(ind)
2015-01-08 01:47:19,535.765,-nan(ind),-nan(ind)
2015-01-08 01:52:19,569.25,-nan(ind),-nan(ind)
2015-01-08 01:57:19,13.8667,-nan(ind),-nan(ind)
2015-01-08 02:02:19,13,-nan(ind),-nan(ind)
2015-01-08 02:07:19,14.8571,-nan(ind),-nan(ind)
2015-01-08 02:12:19,14.8571,-nan(ind),-nan(ind)
2015-01-08 02:17:19,16.7857,-nan(ind),-nan(ind)
2015-01-08 02:22:19,16.7857,-nan(ind),-nan(ind)
2015-01-08 02:27:19,622.333,-nan(ind),-nan(ind)
2015-01-08 02:32:19,666.786,-nan(ind),-nan(ind)
2015-01-08 02:37:19,643,-nan(ind),-nan(ind)
2015-01-08 02:42:19,43.6667,-nan(ind),-nan(ind)
2015-01-08 02:47:19,43.6667,-nan(ind),-nan(ind)
2015-01-08 02:52:19,24.6429,-nan(ind),-nan(ind)
2015-01-08 02:57:19,731.071,-nan(ind),-nan(ind)
2015-01-08 03:02:19,731.143,-nan(ind),-nan(ind)
2015-01-08 03:07:19,731.143,-nan(ind),-nan(ind)
2015-01-08 03:12:19,18.1538,-nan(ind),-nan(ind)
2015-01-08 03:17:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 03:22:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 03:27:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 03:32:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 03:37:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 03:42:19,16.6154,-nan(ind),-nan(ind)
2015-01-08 03:47:19,16.6154,-nan(ind),-nan(ind)
2015-01-08 03:52:19,16.6154,-nan(ind),-nan(ind)
2015-01-08 03:57:19,723.769,-nan(ind),-nan(ind)
2015-01-08 04:02:19,723.769,-nan(ind),-nan(ind)
2015-01-08 04:07:19,723.769,-nan(ind),-nan(ind)
2015-01-08 04:12:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 04:17:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 04:22:19,17.4167,-nan(ind),-nan(ind)
2015-01-08 04:27:19,16.0769,-nan(ind),-nan(ind)
2015-01-08 04:32:19,16.0769,-nan(ind),-nan(ind)
2015-01-08 04:37:19,16.0769,-nan(ind),-nan(ind)
2015-01-08 04:42:19,862.231,-nan(ind),-nan(ind)
2015-01-08 04:47:19,862.231,-nan(ind),-nan(ind)
2015-01-08 04:52:19,749.2,-nan(ind),-nan(ind)
2015-01-08 04:57:19,682.533,-nan(ind),-nan(ind)
2015-01-08 05:02:19,682.533,-nan(ind),-nan(ind)
2015-01-08 05:07:19,729.643,-nan(ind),-nan(ind)
2015-01-08 05:12:19,16.5385,-nan(ind),-nan(ind)
2015-01-08 05:17:19,15.6667,-nan(ind),-nan(ind)
2015-01-08 05:22:19,15.6667,-nan(ind),-nan(ind)
2015-01-08 05:27:19,15.6667,-nan(ind),-nan(ind)
2015-01-08 05:32:19,15.6667,-nan(ind),-nan(ind)
2015-01-08 05:37:19,15,-nan(ind),-nan(ind)
2015-01-08 05:42:19,18,-nan(ind),-nan(ind)
2015-01-08 05:47:19,16.9412,-nan(ind),-nan(ind)
2015-01-08 05:52:19,16.625,-nan(ind),-nan(ind)
2015-01-08 05:57:19,636.813,-nan(ind),-nan(ind)
2015-01-08 06:02:19,638.5,-nan(ind),-nan(ind)
2015-01-08 06:07:19,598.353,-nan(ind),-nan(ind)
2015-01-08 06:12:19,677.2,-nan(ind),-nan(ind)
2015-01-08 06:17:19,677.2,-nan(ind),-nan(ind)
2015-01-08 06:22:19,683.267,-nan(ind),-nan(ind)
2015-01-08 06:27:19,603.267,-nan(ind),-nan(ind)
2015-01-08 06:32:19,603.267,-nan(ind),-nan(ind)
2015-01-08 06:37:19,638.143,-nan(ind),-nan(ind)
2015-01-08 06:42:19,634.063,-nan(ind),-nan(ind)
2015-01-08 06:47:19,674.533,-nan(ind),-nan(ind)
2015-01-08 06:52:19,638.563,-nan(ind),-nan(ind)
2015-01-08 06:57:19,14.4667,-nan(ind),-nan(ind)
2015-01-08 07:02:19,13.5625,-nan(ind),-nan(ind)
2015-01-08 07:07:19,13.5625,-nan(ind),-nan(ind)
2015-01-08 07:12:19,13.5625,-nan(ind),-nan(ind)
2015-01-08 07:17:19,14.3529,-nan(ind),-nan(ind)
2015-01-08 07:22:19,16.4118,-nan(ind),-nan(ind)
2015-01-08 07:27:19,15.4211,-nan(ind),-nan(ind)
2015-01-08 07:32:19,14.7778,-nan(ind),-nan(ind)
2015-01-08 07:37:19,11.7222,-nan(ind),-nan(ind)
2015-01-08 07:42:19,512.407,-nan(ind),-nan(ind)
2015-01-08 07:47:19,512.407,-nan(ind),-nan(ind)
2015-01-08 07:52:19,512.407,-nan(ind),-nan(ind)
2015-01-08 07:57:19,36844.3,-nan(ind),-nan(ind)
2015-01-08 08:02:19,39011.6,-nan(ind),-nan(ind)
2015-01-08 08:07:19,36845.9,-nan(ind),-nan(ind)
2015-01-08 08:12:19,14.125,-nan(ind),-nan(ind)
2015-01-08 08:17:19,14.125,-nan(ind),-nan(ind)
2015-01-08 08:22:19,14.5882,-nan(ind),-nan(ind)
2015-01-08 08:27:19,791.556,-nan(ind),-nan(ind)
2015-01-08 08:32:19,791.556,-nan(ind),-nan(ind)
2015-01-08 08:37:19,788.722,-nan(ind),-nan(ind)
2015-01-08 08:42:19,532.579,-nan(ind),-nan(ind)
2015-01-08 08:47:19,532.579,-nan(ind),-nan(ind)
2015-01-08 08:52:19,562.167,-nan(ind),-nan(ind)
2015-01-08 08:57:19,68.6842,-nan(ind),-nan(ind)
2015-01-08 09:02:19,66.7,-nan(ind),-nan(ind)
2015-01-08 09:07:19,65.5714,-nan(ind),-nan(ind)
2015-01-08 09:12:19,490.238,-nan(ind),-nan(ind)
2015-01-08 09:17:19,490.238,-nan(ind),-nan(ind)
2015-01-08 09:22:19,469.5,-nan(ind),-nan(ind)
2015-01-08 09:27:19,66.2667,-nan(ind),-nan(ind)
2015-01-08 09:32:19,66.2667,-nan(ind),-nan(ind)
2015-01-08 09:37:19,69.8421,-nan(ind),-nan(ind)
2015-01-08 09:42:19,15.35,-nan(ind),-nan(ind)
2015-01-08 09:47:19,15.35,-nan(ind),-nan(ind)
2015-01-08 09:52:19,15.4211,-nan(ind),-nan(ind)
2015-01-08 09:57:19,80,-nan(ind),-nan(ind)
2015-01-08 10:02:19,80,-nan(ind),-nan(ind)
2015-01-08 10:07:19,86.6364,-nan(ind),-nan(ind)
2015-01-08 10:12:19,694.952,-nan(ind),-nan(ind)
2015-01-08 10:17:19,694.952,-nan(ind),-nan(ind)
2015-01-08 10:22:19,729.1,-nan(ind),-nan(ind)
2015-01-08 10:27:19,32.3333,-nan(ind),-nan(ind)
2015-01-08 10:32:19,32.3333,-nan(ind),-nan(ind)
2015-01-08 10:37:19,663.588,-nan(ind),-nan(ind)
2015-01-08 10:42:19,665.294,-nan(ind),-nan(ind)
2015-01-08 10:47:19,665.294,-nan(ind),-nan(ind)
2015-01-08 10:52:19,665.294,-nan(ind),-nan(ind)
2015-01-08 10:57:19,1663.29,-nan(ind),-nan(ind)
2015-01-08 11:02:19,1663.29,-nan(ind),-nan(ind)
2015-01-08 11:07:19,1692.76,-nan(ind),-nan(ind)
2015-01-08 11:12:19,736.063,-nan(ind),-nan(ind)
2015-01-08 11:17:19,822.176,-nan(ind),-nan(ind)
2015-01-08 11:22:19,775.556,-nan(ind),-nan(ind)
2015-01-08 11:27:19,699.4,-nan(ind),-nan(ind)
2015-01-08 11:32:19,619.474,-nan(ind),-nan(ind)
2015-01-08 11:37:19,619.474,-nan(ind),-nan(ind)
2015-01-08 11:42:19,2838.5,-nan(ind),-nan(ind)
2015-01-08 11:47:19,2822.38,-nan(ind),-nan(ind)
2015-01-08 11:52:19,2822.71,-nan(ind),-nan(ind)
2015-01-08 11:57:19,1168.39,-nan(ind),-nan(ind)
2015-01-08 12:02:19,1089.19,-nan(ind),-nan(ind)
2015-01-08 12:07:19,565.952,-nan(ind),-nan(ind)
2015-01-08 12:12:19,5789.45,-nan(ind),-nan(ind)
2015-01-08 12:17:19,5790,-nan(ind),-nan(ind)
2015-01-08 12:22:19,5308.55,-nan(ind),-nan(ind)
2015-01-08 12:27:19,6000.77,-nan(ind),-nan(ind)
2015-01-08 12:32:19,5835.65,-nan(ind),-nan(ind)
2015-01-08 12:37:19,6666,-nan(ind),-nan(ind)
2015-01-08 12:42:19,1115.83,-nan(ind),-nan(ind)
2015-01-08 12:47:19,995.056,-nan(ind),-nan(ind)
2015-01-08 12:52:19,1052.88,-nan(ind),-nan(ind)
2015-01-08 12:57:19,1004.65,-nan(ind),-nan(ind)
2015-01-08 13:02:19,1098.94,-nan(ind),-nan(ind)
2015-01-08 13:07:19,1163.59,-nan(ind),-nan(ind)
2015-01-08 13:12:19,236.824,-nan(ind),-nan(ind)
2015-01-08 13:17:19,82.875,-nan(ind),-nan(ind)
2015-01-08 13:22:19,86.4,-nan(ind),-nan(ind)
2015-01-08 13:27:19,81,-nan(ind),-nan(ind)
2015-01-08 13:32:19,229.533,-nan(ind),-nan(ind)
2015-01-08 13:37:19,229.533,-nan(ind),-nan(ind)
2015-01-08 13:42:19,229.333,-nan(ind),-nan(ind)
2015-01-08 13:47:19,88.5714,-nan(ind),-nan(ind)
2015-01-08 13:52:19,79.8125,-nan(ind),-nan(ind)
2015-01-08 13:57:19,1097.1,-nan(ind),-nan(ind)
2015-01-08 14:02:19,1112.5,-nan(ind),-nan(ind)
2015-01-08 14:07:19,1065.13,-nan(ind),-nan(ind)
2015-01-08 14:12:19,938.286,-nan(ind),-nan(ind)
2015-01-08 14:17:19,860.2,-nan(ind),-nan(ind)
2015-01-08 14:22:19,903.526,-nan(ind),-nan(ind)
2015-01-08 14:27:19,136.789,-nan(ind),-nan(ind)
2015-01-08 14:32:19,131.3,-nan(ind),-nan(ind)
2015-01-08 14:37:19,120.545,-nan(ind),-nan(ind)
2015-01-08 14:42:19,65.0455,-nan(ind),-nan(ind)
2015-01-08 14:47:19,60.75,-nan(ind),-nan(ind)
2015-01-08 14:52:19,65.5238,-nan(ind),-nan(ind)
2015-01-08 14:57:19,126.524,-nan(ind),-nan(ind)
2015-01-08 15:02:19,126.476,-nan(ind),-nan(ind)
2015-01-08 15:07:19,120.727,-nan(ind),-nan(ind)
2015-01-08 15:12:19,62.1818,-nan(ind),-nan(ind)
2015-01-08 15:17:19,65.5,-nan(ind),-nan(ind)
2015-01-08 15:22:19,57.05,-nan(ind),-nan(ind)
2015-01-08 15:27:19,1005.32,-nan(ind),-nan(ind)
2015-01-08 15:32:19,1005.32,-nan(ind),-nan(ind)
2015-01-08 15:37:19,956.2,-nan(ind),-nan(ind)
2015-01-08 15:42:19,161.222,-nan(ind),-nan(ind)
2015-01-08 15:47:19,154.158,-nan(ind),-nan(ind)
2015-01-08 15:52:19,161.444,-nan(ind),-nan(ind)
2015-01-08 15:57:19,154.263,-nan(ind),-nan(ind)
2015-01-08 16:02:19,154.789,-nan(ind),-nan(ind)
2015-01-08 16:07:19,163.389,-nan(ind),-nan(ind)
2015-01-08 16:12:19,271.647,-nan(ind),-nan(ind)
2015-01-08 16:17:19,288,-nan(ind),-nan(ind)
2015-01-08 16:22:19,273.059,-nan(ind),-nan(ind)
2015-01-08 16:27:19,245.421,-nan(ind),-nan(ind)
2015-01-08 16:32:19,245.421,-nan(ind),-nan(ind)
2015-01-08 16:37:19,245.895,-nan(ind),-nan(ind)
2015-01-08 16:42:19,934.737,-nan(ind),-nan(ind)
2015-01-08 16:47:19,934.737,-nan(ind),-nan(ind)
2015-01-08 16:52:19,846.81,-nan(ind),-nan(ind)
2015-01-08 16:57:19,36.5,-nan(ind),-nan(ind)
2015-01-08 17:02:19,36.9048,-nan(ind),-nan(ind)
2015-01-08 17:07:19,14.6667,-nan(ind),-nan(ind)
2015-01-08 17:12:19,15.5625,-nan(ind),-nan(ind)
2015-01-08 17:17:19,15.9412,-nan(ind),-nan(ind)
2015-01-08 17:22:19,32.2222,-nan(ind),-nan(ind)
2015-01-08 17:27:19,32.0556,-nan(ind),-nan(ind)
2015-01-08 17:32:19,32.0556,-nan(ind),-nan(ind)
2015-01-08 17:37:19,33.9412,-nan(ind),-nan(ind)
2015-01-08 17:42:19,41.5,-nan(ind),-nan(ind)
2015-01-08 17:47:19,39.3158,-nan(ind),-nan(ind)
2015-01-08 17:52:19,43.2727,-nan(ind),-nan(ind)
2015-01-08 17:57:19,826.913,-nan(ind),-nan(ind)
2015-01-08 18:02:19,828,-nan(ind),-nan(ind)
2015-01-08 18:07:19,966.727,-nan(ind),-nan(ind)
2015-01-08 18:12:19,157.435,-nan(ind),-nan(ind)
2015-01-08 18:17:19,157.435,-nan(ind),-nan(ind)
2015-01-08 18:22:19,162.591,-nan(ind),-nan(ind)
2015-01-08 18:27:19,140,-nan(ind),-nan(ind)
2015-01-08 18:32:19,135.926,-nan(ind),-nan(ind)
2015-01-08 18:37:19,52.4167,-nan(ind),-nan(ind)
2015-01-08 18:42:19,155.667,-nan(ind),-nan(ind)
2015-01-08 18:47:19,149.682,-nan(ind),-nan(ind)
2015-01-08 18:52:19,134.682,-nan(ind),-nan(ind)
2015-01-08 18:57:19,223.053,-nan(ind),-nan(ind)
2015-01-08 19:02:19,275.8,-nan(ind),-nan(ind)
2015-01-08 19:07:19,274.267,-nan(ind),-nan(ind)
2015-01-08 19:12:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:17:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:22:19,14.3077,-nan(ind),-nan(ind)
2015-01-08 19:27:19,1510.58,-nan(ind),-nan(ind)
2015-01-08 19:32:19,1510.58,-nan(ind),-nan(ind)
2015-01-08 19:37:19,1647.91,-nan(ind),-nan(ind)
2015-01-08 19:42:19,12.7,-nan(ind),-nan(ind)
2015-01-08 19:47:19,14.0833,-nan(ind),-nan(ind)
2015-01-08 19:52:19,14.8462,-nan(ind),-nan(ind)
2015-01-08 19:57:19,6720.38,-nan(ind),-nan(ind)
2015-01-08 20:02:19,7464.76,-nan(ind),-nan(ind)
2015-01-08 20:07:19,7900.57,-nan(ind),-nan(ind)
2015-01-08 20:12:19,11222.7,-nan(ind),-nan(ind)
2015-01-08 20:17:19,11222.6,-nan(ind),-nan(ind)
2015-01-08 20:22:19,11238.3,-nan(ind),-nan(ind)
2015-01-08 20:27:19,12237.6,-nan(ind),-nan(ind)
2015-01-08 20:32:19,12240.1,-nan(ind),-nan(ind)
2015-01-08 20:37:19,11286.2,-nan(ind),-nan(ind)
2015-01-08 20:42:19,10014.5,-nan(ind),-nan(ind)
2015-01-08 20:47:19,8248,-nan(ind),-nan(ind)
2015-01-08 20:52:19,7398.74,-nan(ind),-nan(ind)
2015-01-08 20:57:19,28.5455,-nan(ind),-nan(ind)
2015-01-08 21:02:19,28.1429,-nan(ind),-nan(ind)
2015-01-08 21:07:19,9.05263,-nan(ind),-nan(ind)
2015-01-08 21:12:19,1067.78,-nan(ind),-nan(ind)
2015-01-08 21:17:19,1130,-nan(ind),-nan(ind)
2015-01-08 21:22:19,963.6,-nan(ind),-nan(ind)
2015-01-08 21:27:19,133.647,-nan(ind),-nan(ind)
2015-01-08 21:32:19,132.412,-nan(ind),-nan(ind)
2015-01-08 21:37:19,142.412,-nan(ind),-nan(ind)
2015-01-08 21:42:19,18.8824,-nan(ind),-nan(ind)
2015-01-08 21:47:19,21.4118,-nan(ind),-nan(ind)
2015-01-08 21:52:19,51.7778,-nan(ind),-nan(ind)
2015-01-08 21:57:19,51.7778,-nan(ind),-nan(ind)
2015-01-08 22:02:19,49.5556,-nan(ind),-nan(ind)
2015-01-08 22:07:19,5.9,-nan(ind),-nan(ind)
2015-01-08 22:12:19,12.6364,-nan(ind),-nan(ind)
2015-01-08 22:17:19,12.6364,-nan(ind),-nan(ind)
2015-01-08 22:22:19,15.75,-nan(ind),-nan(ind)
2015-01-08 22:27:19,839.333,-nan(ind),-nan(ind)
2015-01-08 22:32:19,839.333,-nan(ind),-nan(ind)
2015-01-08 22:37:19,812.526,-nan(ind),-nan(ind)
2015-01-08 22:42:19,1144.06,-nan(ind),-nan(ind)
2015-01-08 22:47:19,1082,-nan(ind),-nan(ind)
2015-01-08 22:52:19,915.857,-nan(ind),-nan(ind)
2015-01-08 22:57:19,56.619,-nan(ind),-nan(ind)
2015-01-08 23:02:19,55.7273,-nan(ind),-nan(ind)
2015-01-08 23:07:19,58.5,-nan(ind),-nan(ind)
2015-01-08 23:12:19,123.643,-nan(ind),-nan(ind)
2015-01-08 23:17:19,127.975,-nan(ind),-nan(ind)
2015-01-08 23:22:19,158.344,-nan(ind),-nan(ind)
2015-01-08 23:27:19,163.406,-nan(ind),-nan(ind)
2015-01-08 23:32:19,152.694,-nan(ind),-nan(ind)
2015-01-08 23:37:19,152.417,-nan(ind),-nan(ind)
2015-01-08 23:42:19,272.763,-nan(ind),-nan(ind)
2015-01-08 23:47:19,281.972,-nan(ind),-nan(ind)
2015-01-08 23:52:19,298.559,-nan(ind),-nan(ind)
2015-01-08 23:57:19,879.237,-nan(ind),-nan(ind)
2015-01-09 00:02:19,926.417,-nan(ind),-nan(ind)
2015-01-09 00:07:19,877.658,-nan(ind),-nan(ind)
2015-01-09 00:12:19,810.05,-nan(ind),-nan(ind)
2015-01-09 00:17:19,771.524,-nan(ind),-nan(ind)
2015-01-09 00:22:19,758.273,-nan(ind),-nan(ind)
2015-01-09 00:27:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:32:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:37:19,269.239,-nan(ind),-nan(ind)
2015-01-09 00:42:19,257.614,-nan(ind),-nan(ind)
2015-01-09 00:47:19,108.325,-nan(ind),-nan(ind)
2015-01-09 00:52:19,88.7632,-nan(ind),-nan(ind)
2015-01-09 00:57:19,92.1316,-nan(ind),-nan(ind)
2015-01-09 01:02:19,87.1833,-nan(ind),-nan(ind)
2015-01-09 01:07:19,87.1833,-nan(ind),-nan(ind)
2015-01-09 01:12:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:17:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:22:19,57.6833,-nan(ind),-nan(ind)
2015-01-09 01:27:19,814.883,-nan(ind),-nan(ind)
2015-01-09 01:32:19,858.132,-nan(ind),-nan(ind)
2015-01-09 01:37:19,858.132,-nan(ind),-nan(ind)
2015-01-09 01:42:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:47:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:52:19,111.194,-nan(ind),-nan(ind)
2015-01-09 01:57:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:02:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:07:19,63.0294,-nan(ind),-nan(ind)
2015-01-09 02:12:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:17:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:22:19,68.9722,-nan(ind),-nan(ind)
2015-01-09 02:27:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:32:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:37:19,1003.97,-nan(ind),-nan(ind)
2015-01-09 02:42:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:47:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:52:19,951.5,-nan(ind),-nan(ind)
2015-01-09 02:57:19,126.194,-nan(ind),-nan(ind)
2015-01-09 03:02:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:07:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:12:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:17:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:22:19,119.553,-nan(ind),-nan(ind)
2015-01-09 03:27:19,64.8158,-nan(ind),-nan(ind)
2015-01-09 03:32:19,68.4167,-nan(ind),-nan(ind)
2015-01-09 03:37:19,68.4167,-nan(ind),-nan(ind)
2015-01-09 03:42:19,1226.19,-nan(ind),-nan(ind)
2015-01-09 03:47:19,1226.19,-nan(ind),-nan(ind)
2015-01-09 03:52:19,1161.66,-nan(ind),-nan(ind)
2015-01-09 03:57:19,90.6053,-nan(ind),-nan(ind)
2015-01-09 04:02:19,90.6053,-nan(ind),-nan(ind)
2015-01-09 04:07:19,95.6389,-nan(ind),-nan(ind)
2015-01-09 04:12:19,130.079,-nan(ind),-nan(ind)
2015-01-09 04:17:19,135.806,-nan(ind),-nan(ind)
2015-01-09 04:22:19,135.806,-nan(ind),-nan(ind)
2015-01-09 04:27:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:32:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:37:19,65.2813,-nan(ind),-nan(ind)
2015-01-09 04:42:19,65.7941,-nan(ind),-nan(ind)
2015-01-09 04:47:19,62.1944,-nan(ind),-nan(ind)
2015-01-09 04:52:19,62.1944,-nan(ind),-nan(ind)
2015-01-09 04:57:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:02:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:07:19,1391.42,-nan(ind),-nan(ind)
2015-01-09 05:12:19,60.1389,-nan(ind),-nan(ind)
2015-01-09 05:17:19,60.1389,-nan(ind),-nan(ind)
2015-01-09 05:22:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:27:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:32:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:37:19,56.9737,-nan(ind),-nan(ind)
2015-01-09 05:42:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:47:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:52:19,118.184,-nan(ind),-nan(ind)
2015-01-09 05:57:19,124.275,-nan(ind),-nan(ind)
2015-01-09 06:02:19,130.816,-nan(ind),-nan(ind)
2015-01-09 06:07:19,130.816,-nan(ind),-nan(ind)
2015-01-09 06:12:19,1246.41,-nan(ind),-nan(ind)
2015-01-09 06:17:19,1060.35,-nan(ind),-nan(ind)
2015-01-09 06:22:19,1115.68,-nan(ind),-nan(ind)
2015-01-09 06:27:19,66,-nan(ind),-nan(ind)
2015-01-09 06:32:19,80.9167,-nan(ind),-nan(ind)
2015-01-09 06:37:19,69.9286,-nan(ind),-nan(ind)
2015-01-09 06:42:19,59.3529,-nan(ind),-nan(ind)
2015-01-09 06:47:19,56.0556,-nan(ind),-nan(ind)
2015-01-09 06:52:19,59.3529,-nan(ind),-nan(ind)
2015-01-09 06:57:19,88.8333,-nan(ind),-nan(ind)
2015-01-09 07:02:19,88.8333,-nan(ind),-nan(ind)
2015-01-09 07:07:19,94.0588,-nan(ind),-nan(ind)
2015-01-09 07:12:19,187.421,-nan(ind),-nan(ind)
2015-01-09 07:17:19,179.4,-nan(ind),-nan(ind)
2015-01-09 07:22:19,202.182,-nan(ind),-nan(ind)
2015-01-09 07:27:19,1113,-nan(ind),-nan(ind)
2015-01-09 07:32:19,1113,-nan(ind),-nan(ind)
2015-01-09 07:37:19,1064.61,-nan(ind),-nan(ind)
2015-01-09 07:42:19,8028,-nan(ind),-nan(ind)
2015-01-09 07:47:19,7693.5,-nan(ind),-nan(ind)
2015-01-09 07:52:19,8028,-nan(ind),-nan(ind)
2015-01-09 07:57:19,131.857,-nan(ind),-nan(ind)
2015-01-09 08:02:19,131.857,-nan(ind),-nan(ind)
